index	filename	title	url	status	bytes	sha256	captured_at
1	source-01-nvd-nist-gov-vuln-detail-cve-2026-34724.html	NVD: CVE-2026-34724	https://nvd.nist.gov/vuln/detail/CVE-2026-34724	200	70272	70cbc264906dce1ab57570735e5e54103f16778f97eddf2e347bd16a74f02050	2026-07-09T11:19:29+00:00
2	source-02-github-com-zammad-zammad-security-advisories-ghsa-fg9w-jg8f-4j94.html	Zammad Advisory: GHSA-fg9w-jg8f-4j94	https://github.com/zammad/zammad/security/advisories/GHSA-fg9w-jg8f-4j94	200	212567	2716a677026df568fcd4ee1d8f42e6456949b1506c4f3ce51edf3306105c505d	2026-07-09T11:19:29+00:00
3	source-03-zammad-com-en-product-releases-7-0-1.html	Zammad Release 7.0.1	https://zammad.com/en/product/releases/7-0-1	200	46995	a2a391329cbfd5f237edc4d561dadc055e84c1724a6301c75f099b068d7ffe42	2026-07-09T11:19:29+00:00
4	source-04-www-sentinelone-com-vulnerability-database-cve-2026-34724.html	SentinelOne: CVE-2026-34724	https://www.sentinelone.com/vulnerability-database/cve-2026-34724/	200	241882	8089ebcdfc94e0d09c9d2a1f373f4a8781c2e0b5ad9f85676dba7ceac6c16e8a	2026-07-09T11:19:29+00:00
5	source-05-security-tracker-debian-org-tracker-cve-2026-34724.html	Debian Security Tracker: CVE-2026-34724	https://security-tracker.debian.org/tracker/CVE-2026-34724	200	3286	fee410fac06d3e367c81fbfe62abaf8684f6eab63e53f74ab66516255a92c03e	2026-07-09T11:19:29+00:00
6	source-06-www-tenable-com-cve-cve-2026-34724.html	Tenable: CVE-2026-34724	https://www.tenable.com/cve/CVE-2026-34724	200	55785	6427c80c16b3997d4f24416aa0bc9ac6326b641af6a0a8339c12c166af7511f4	2026-07-09T11:19:29+00:00
7	source-07-www-cyber-defence-io-tools-cve-cve-2026-34724.html	Cyber Defence: CVE-2026-34724	https://www.cyber-defence.io/tools/cve/CVE-2026-34724	200	46126	93dbb41d02daf9aaa940497358222b3d8b2d500c32b14fb5914a4dc087310b5b	2026-07-09T11:19:29+00:00
