file	type	title	url	archive_status
source-01.html	主证据	GitHub Advisory: WeKnora RCE via SQL Injection Bypass	https://github.com/advisories/GHSA-8w32-6mrw-q5wv	OK|html|original|211876
source-02.html	主证据	CVEProject cvelistV5: CVE-2026-30860	https://github.com/CVEProject/cvelistV5/blob/main/cves/2026/30xxx/CVE-2026-30860.json	OK|html|original|331630
source-03.html	复核证据	Endor Labs: CVE-2026-30860	https://www.endorlabs.com/vulnerability/cve-2026-30860	OK|html|original|167160
source-04.html	生态证据	OpenCVE: CVE-2026-30860	https://app.opencve.io/cve/CVE-2026-30860	OK|html|original|71386
source-05.html	技术证据	Miggo: WeKnora SQLi AST Bypass RCE	https://www.miggo.io/vulnerability-database/cve/CVE-2026-30860	OK|html|original|295524
source-06.html	技术证据	Snyk: SQL Injection in github.com/tencent/weknora/internal/utils	https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMTENCENTWEKNORAINTERNALUTILS-15470409	OK|html|original|253084
