file	type	title	url	archive_status
source-01.html	主证据	GitHub Security Advisory: Streaming Phase XSS to RCE via LLM Response Injection	https://github.com/Mintplex-Labs/anything-llm/security/advisories/GHSA-rrmw-2j6x-4mf2	OK|html|original|211822
source-02.html	主证据	CVEProject cvelistV5: CVE-2026-32626	https://github.com/CVEProject/cvelistV5/blob/main/cves/2026/32xxx/CVE-2026-32626.json	OK|html|original|382734
source-03.html	技术证据	RAXE Labs: AnythingLLM Desktop Streaming XSS to RCE	https://raxe.ai/labs/advisories/RAXE-2026-038	OK|html|original|92118
source-04.html	复核证据	Endor Labs: CVE-2026-32626	https://www.endorlabs.com/vulnerability/cve-2026-32626	OK|html|original|167811
source-05.html	复核证据	Tenable: CVE-2026-32626	https://www.tenable.com/cve/CVE-2026-32626	OK|html|original|57849
source-06.html	生态证据	OpenCVE: AnythingLLM CVE listing	https://app.opencve.io/cve/?product=anythingllm&vendor=mintplexlabs	OK|html|original|49636
